decimal_year,deep,surface,Stratification
1990.083586,25.97458764146197,25.674875866207042,0.2997117752549272
1990.084087,25.958199236231774,25.657621840245742,0.30057739598603206
1990.12208,25.89069533267766,25.755774548317504,0.13492078436015476
1990.122831,25.877510842041183,25.769798475829734,0.10771236621144809
1990.125438,25.861426244971852,25.75294064224431,0.10848560272754071
1990.127283,25.882770070704687,25.777722929866474,0.10504714083821298
1990.127749,25.875382872380715,25.7571528073018,0.1182300650789152
1990.143917,25.95489925842903,25.873731671197486,0.08116758723154405
1990.144273,25.97372659091123,25.86548991193513,0.10823667897610179
1990.159873,25.98444253607566,25.92705296852004,0.05738956755562086
1990.160428,26.01979426512771,25.91009974908449,0.10969451604321989
1990.160845,26.026924047286137,25.89679252008159,0.13013152720454713
1990.161256,26.01991986133146,25.921886609224355,0.09803325210710412
1990.161768,26.017705802792975,25.933041087938022,0.0846647148549522
1990.1623,26.02427924339022,25.93280062759618,0.09147861579404193
1990.162738,26.016036565407347,25.918806663904054,0.0972299015032938
1990.163278,26.05615292915103,25.893090564150764,0.16306236500026472
1990.193721,26.19676512697969,26.033526491106745,0.16323863587294696
1990.195367,26.238694237758406,26.076163127391663,0.16253111036674284
1990.196062,26.243149841672995,26.073594879860025,0.16955496181297036
1990.196385,26.238504850876442,26.055717252913194,0.18278759796324806
1990.197203,26.27541047328392,26.088668189642174,0.1867422836417454
1990.198269,26.233219934016677,26.064247307779283,0.1689726262373945
1990.198973,26.183709740364197,26.027592288534056,0.15611745183014136
1990.199429,26.176978520073014,26.043966947692784,0.1330115723802301
1990.201256,26.21639159547929,26.050811796567068,0.16557979891222274
1990.201322,26.21412806760671,26.036903196230178,0.17722487137653076
1990.20137,26.219736793060246,26.032117542759693,0.18761925030055338
1990.201446,26.268760641153094,26.04486065443848,0.22389998671461342
1990.201513,26.283201301742835,26.060316185473052,0.2228851162697829
1990.201579,26.192414223868866,26.01963181146919,0.17278241239967684
1990.201674,26.18844948122665,26.03068065383286,0.1577688273937916
1990.201754,26.201006897633775,26.02110130865704,0.1799055889767338
1990.251088,26.292962333232612,26.05765330308422,0.2353090301483931
1990.291457,26.086119209256562,25.437841185562508,0.6482780236940542
1990.292199,26.055135661141037,25.39560306433873,0.6595325968023076
1990.294235,26.043870885463097,25.404078064831506,0.639792820631591
1990.294834,26.044273756821955,25.356770893502567,0.6875028633193878
1990.34941,26.225380174901346,25.81049120138012,0.4148889735212258
1990.351379,26.21207434239916,25.80648040930358,0.4055939330955809
1990.351941,26.25067301773983,25.795294061388827,0.4553789563510051
1990.352626,26.20017918759032,25.741535611226293,0.4586435763640253
1990.355137,26.167731265711296,25.764885191727064,0.40284607398423233
1990.470738,26.19654334515643,24.614456165987217,1.5820871791692142
1990.472393,26.173059240879915,24.595060737485937,1.577998503393978
1990.473088,26.151918800659672,24.537083288811477,1.6148355118481952
1990.473516,NA,24.600826733437497,NA
1990.475171,26.192189681067234,24.543444765553335,1.6487449155138982
1990.47617,26.038435542237572,24.554409304319165,1.4840262379184068
1990.476256,26.05966806362346,24.523664236692298,1.5360038269311609
1990.476341,26.10955245576528,24.4918751911315,1.6176772646337803
1990.476436,26.12820216546745,24.436796137909273,1.6914060275581768
1990.476617,26.15910119413481,24.483756881373374,1.6753443127614354
1990.539041,26.201829500574895,23.751835512670727,2.4499939879041683
1990.540753,26.184866517741554,23.635882467884812,2.5489840498567418
1990.543436,26.2103965529303,23.791236888033627,2.4191596648966716
1990.544026,26.23374435634823,23.728746833121317,2.504997523226912
1990.61563,25.9404327990922,23.59532310229994,2.3451096967922602
1990.617513,25.930221558631157,23.64798712206113,2.2822344365700253
1990.618094,25.936652236947634,23.57894995035664,2.3577022865909925
1990.618883,NA,23.57891681061962,NA
1990.691885,26.006842277570133,23.376591920802266,2.630250356767867
1990.694193,25.953678903462823,23.390884595109355,2.5627943083534674
1990.694806,26.03326981830395,23.352286828757038,2.680982989546912
1990.695091,NA,23.29378487674785,NA
1990.785702,25.8907025885787,24.269959084507427,1.6207435040712745
1990.787043,25.96160355237877,24.33503096809815,1.6265725842806198
1990.787643,25.91199093446002,24.307111383303567,1.6048795511564542
1990.788118,25.876818451790957,24.287070205408146,1.5897482463828112
1990.8455,25.866295324878603,24.785533537697916,1.0807617871806876
1990.845871,NA,24.791294813377167,NA
1990.845944,25.93773878194062,24.785498153594126,1.1522406283464939
1990.847146,25.720291037295556,24.805287715563395,0.9150033217321614
1990.847612,25.871329862253194,24.79601427057874,1.0753155916744532
1990.848297,25.86481852558787,24.748284018735564,1.1165345068523074
1990.849001,25.883136971867543,24.731753741927452,1.151383229940091
1990.922061,25.893125175661307,25.313023514027236,0.5801016616340711
1990.922808,25.91236548818932,25.324924937327296,0.5874405508620235
1990.923786,25.593965188337496,25.33510024972546,0.2588649386120352
1990.923877,25.332929667240055,25.339526961225083,-0.006597293985027619
1990.924705,25.885458427924625,25.298806566264993,0.5866518616596323
1990.925038,25.864015956462946,25.274312615250828,0.5897033412121182
1991.03906,25.92480347715556,25.790966219766347,0.1338372573892137
1991.039755,25.937036498761152,25.785358293885604,0.15167820487554806
1991.040169,25.940975774867432,25.767156514883595,0.17381925998383707
1991.042161,25.97763616747727,25.80367054664278,0.1739656208344904
1991.079359,25.970144287347274,25.885262559425104,0.08488172792216986
1991.080432,25.93757462995927,25.864235465261345,0.07333916469792356
1991.081069,26.03277949214401,25.87687152488872,0.15590796725528833
1991.081341,26.001081920247756,25.846767824580297,0.15431409566745913
1991.114231,25.971337560211744,25.85481518976375,0.11652237044799207
1991.120219,26.021893529080717,25.940632809031666,0.08126072004905183
1991.120805,26.001342347869983,25.97038354823121,0.03095879963877124
1991.137928,25.95755540860012,25.956978972269706,5.764363304123776e-4
1991.138419,25.958340063656696,25.943589389359698,0.014750674296998056
1991.138746,25.9606324655162,25.929005635945618,0.031626829570580384
1991.197232,26.086436838551567,25.9955745001068,0.0908623384447651
1991.198649,26.055055786652073,26.002480831940783,0.05257495471128948
1991.217395,26.23581284334147,26.23170277323671,0.0041100701047618315
1991.217696,26.236272358870885,26.219971884868393,0.016300474002491683
1991.217966,26.2373271718131,26.209530466322303,0.027796705490796825
1991.218154,26.23602969734255,26.203048369594107,0.0329813277484412
1991.25835,26.18529141175277,26.18033042157333,0.004960990179441183
1991.259056,26.193198280124204,26.17152932829015,0.02166895183405515
1991.259307,26.189403894857552,26.16436216576206,0.025041729095491405
1991.259673,26.182298442317524,26.17186395356654,0.010434488750984627
1991.287024,26.19193033160867,26.118731308079628,0.0731990235290425
1991.288537,26.193311111279737,26.147436230919386,0.045874880360351256
1991.289043,26.191631197424677,26.11178427057352,0.07984692685115746
1991.289269,26.192355631856092,26.104502339953836,0.0878532919022561
1991.289688,26.190141068034475,26.081704955467195,0.10843611256727925
1991.324943,26.353981867034452,25.949025817702868,0.40495604933158447
1991.325457,26.302719044808647,25.848279930020844,0.4544391147878031
1991.325637,26.254845697704546,25.889625902387138,0.3652197953174081
1991.325923,26.27871324082373,25.884923569245302,0.39378967157842837
1991.326455,26.238640687349076,25.835304645192537,0.40333604215653907
1991.326807,26.23589718753559,25.801057472848697,0.4348397146868912
1991.327171,26.237802476227788,25.83099908624312,0.4068033899846668
1991.32769,26.16661761628954,25.824827810978313,0.34178980531122605
1991.327938,26.12337678373995,25.792846225248436,0.3305305584915139
1991.328097,26.12442005178474,25.778502526688403,0.3459175250963362
1991.328215,26.245518061448067,NA,NA
1991.328282,26.12820114498043,25.796164537761616,0.33203660721881434
1991.32851,26.11368664930348,25.79186182847123,0.3218248208322514
1991.329239,26.22469910266489,25.855714133680326,0.368984968984563
1991.329612,26.33475853566668,25.988056334480387,0.346702201186293
1991.329947,26.32749267753601,26.103242292692432,0.22425038484357884
1991.333324,26.327342819743283,26.027367361222105,0.29997545852117824
1991.333697,26.320511335148158,26.002750262538743,0.31776107260941444
1991.334989,26.139883216260802,25.80688945997531,0.332993756285493
1991.335188,26.144962209709206,25.809690431801908,0.33527177790729823
1991.335379,26.10019561726068,25.81265077720271,0.2875448400579721
1991.335586,26.2322402220159,25.786200817344326,0.44603940467157344
1991.363584,26.327861281078327,25.903412647955456,0.4244486331228714
1991.363689,26.33200011251013,25.916501496720457,0.41549861578967295
1991.365116,26.32617923385291,25.961704499176253,0.36447473467665503
1991.365753,26.34023424864379,25.939407642863703,0.400826605780086
1991.366591,26.317546299283244,25.874819003303465,0.442727295979779
1991.366809,26.32352208050827,25.89902881072059,0.42449326978767843
1991.368455,26.315583430802683,25.91576139047535,0.39982204032733293
1991.463394,-0.9262920010551244,-2.149286127622967,1.2229941265678423
1991.464707,-0.9785573853304421,-2.1953041244418805,1.2167467391114384
1991.465059,-0.9372430650884007,-2.192586635618833,1.2553435705304323
1991.465428,-0.9283205538196475,-2.281570032951663,1.3532494791320155
1991.53606,26.1698094804741,23.73925389857908,2.430555581895021
1991.536406,26.198251601816636,23.778241392368663,2.420010209447973
1991.536558,26.197617309109617,23.84140920127095,2.3562081078386683
1991.537861,26.176853675534396,23.758458259338777,2.4183954161956187
1991.538584,26.20387208407275,23.770775294381433,2.433096789691316
1991.539007,26.139457139445245,23.798816677308587,2.3406404621366583
1991.539104,26.122966935877347,23.70560621504077,2.4173607208365766
1991.539216,26.182146883677596,23.83134446987463,2.350802413802967
1991.543779,26.17440163521472,23.796525504898845,2.377876130315876
1991.544787,26.167661948651705,23.791774101289807,2.3758878473618985
1991.545148,26.166566752500675,23.871209222672746,2.2953575298279283
1991.612719,26.028487007360916,23.456072079890937,2.5724149274699784
1991.613014,26.020069940005286,23.39732277542833,2.622747164576957
1991.613151,26.05284446322186,23.490738422285727,2.5621060409361327
1991.613451,26.002405708381357,23.485082519167236,2.517323189214121
1991.61457,26.046641096153806,23.480741686052106,2.5658994101017
1991.615297,26.00778146288279,23.455083648119935,2.5526978147628547
1991.616191,25.870946798293225,23.423289951813267,2.4476568464799584
1991.62007,26.077355135996633,23.428741877475698,2.6486132585209354
1991.620278,26.07467479440405,23.42832073526127,2.64635405914278
1991.620934,26.10577412500192,23.380270076628076,2.7255040483738426
1991.621351,26.08691179268689,23.370995778806883,2.7159160138800083
1991.622711,26.11600614006726,23.394118433991196,2.721887706076064
1991.693952,26.175487407381784,23.961440784113375,2.214046623268409
1991.694777,26.187008925629673,23.936144401171305,2.2508645244583683
1991.69708,26.173810554789817,23.915217549074516,2.2585930057153014
1991.697679,26.120992904716193,23.878291111356067,2.2427017933601263
1991.698221,26.072955689033623,23.88498138159173,2.1879743074418947
1991.699823,26.152427805592843,23.928780011159667,2.2236477944331767
1991.699958,26.139615586312186,23.921446510252167,2.2181690760600183
1991.70019,26.156080423867984,23.933964341381795,2.2221160824861883
1991.700396,26.143712259534734,23.92415460457685,2.2195576549578853
1991.700904,26.176666905321333,23.868106453230286,2.308560452091047
1991.700961,26.160270061703653,23.873662291503592,2.2866077702000602
1991.76622,26.111557480372056,24.314438065439088,1.7971194149329683
1991.766581,26.130458697887413,24.331440585710578,1.7990181121768352
1991.767922,26.115937953855852,24.346661603727853,1.769276350127999
1991.768322,26.163217845546566,24.355131475920597,1.8080863696259684
1991.862272,26.068912938163837,25.035927972480824,1.0329849656830135
1991.862586,26.119213244326264,25.041010772298325,1.0782024720279395
1991.863004,26.163123736426236,25.038036664896254,1.1250870715299826
1991.863927,26.138370509710835,25.04236650044906,1.096004009261776
1991.864583,26.051237094793716,25.02878194214195,1.0224551526517658
1991.864926,26.071664848464742,25.02251041465271,1.0491544338120313
1991.865244,26.089336331314676,25.02846949687667,1.0608668344380057
1991.870101,26.137108723586678,25.061741647072267,1.0753670765144108
1991.870225,26.124982429108933,25.06338783671895,1.0615945923899837
1991.883381,25.977661086232345,25.26348728676917,0.7141737994631754
1991.883699,26.095633480228063,25.26159699887383,0.8340364813542323
1991.884026,26.19228877632197,25.26899991288671,0.9232888634352605
1991.884332,26.09388536695357,25.23649289970361,0.8573924672499622
1991.884665,25.95951564166537,25.05929202012685,0.9002236215385189
1991.88497,25.95216055155914,25.049007025387937,0.9031535261712023
1991.885436,26.102335812670432,25.23483056584564,0.8675052468247912
1991.885788,26.109035636990612,25.278095926796187,0.8309397101944249
1991.886102,26.064534204483117,NA,NA
1991.88641,26.09400947763702,25.289991674616545,0.804017803020475
1991.886674,26.097547635248617,25.32121851800207,0.7763291172465472
1991.887011,26.079049733352793,25.250128546460644,0.8289211868921491
1991.887338,26.093454993515987,25.264184480609895,0.829270512906092
1991.887673,26.032632077889396,25.16944045728663,0.8631916206027661
1991.888004,25.95805916700291,25.120896617128324,0.8371625498745878
1991.88828,25.98808716547801,25.226676256648897,0.761410908829113
1991.888594,26.036698267400475,25.243319392403464,0.7933788749970105
1991.888955,25.987004887335008,25.235879165444924,0.7511257218900838
1991.88925,26.02602897509592,25.22087713804867,0.8051518370472479
1991.889545,26.120050503710875,25.306298428612536,0.8137520750983391
1991.889726,26.15297734891539,25.29119119326511,0.8617861556502788
1991.88984,26.117260786589057,NA,NA
1991.889954,26.14017520766025,25.299768723807727,0.8404064838525223
1991.890068,26.142697424052557,25.29912554986663,0.8435718741859262
1991.890183,26.163235968104427,25.301328674596032,0.8619072935083949
1991.890297,26.093080130903356,25.305590457208154,0.7874896736952017
1991.89042,26.083588118524123,25.3093865151028,0.7742016034213215
1991.890525,26.10876233775893,25.31022602637819,0.7985363113807402
1991.890639,26.098486215721746,25.313506271641018,0.7849799440807281
1991.890753,26.028397619676248,25.315633143046455,0.7127644766297934
1991.890868,26.042723947879622,25.31737508240667,0.7253488654729523
1991.890982,26.116297074292948,25.314768823125725,0.8015282511672233
1991.891096,26.063809839159436,25.31661511219022,0.74719472696921585
1991.891201,26.05257861285193,25.30440700286772,0.7481716099842117
1991.938784,25.9949301849588,25.354361736286684,0.6405684486721164
1991.939117,25.99918609661591,25.370987259917758,0.6281988366981537
1991.93945,25.962366522066628,25.375187424266795,0.587179097799833
1991.940388,25.985317181542996,25.381072440115485,0.604244741427511
1991.940868,25.937687642922022,25.37832882873401,0.5593588141880126
1991.941214,25.79926849922893,25.3741703305645,0.4250981686644302
1991.941705,25.982433089172932,25.38308056983726,0.599352519335671
1991.942171,25.997784010534875,25.38525889981861,0.6125251107162661
1992.015928,26.04576379611392,25.872995560653937,0.17276823545998354
1992.022993,25.995577816482218,25.862345954027205,0.13323186245501262
1992.023345,26.01066070797908,25.863573484916895,0.14708722306218647
1992.023659,26.023555960150627,25.865171050304163,0.1583849098464647
1992.023887,NA,25.854047945436378,NA
1992.024119,26.028865829994537,25.870515918708083,0.1583499112864537
1992.024385,26.03503207212913,25.858623352451445,0.1764087196776849
1992.034884,26.083805130784043,25.939697328945954,0.14410780183808924
1992.035112,25.971132759040113,25.940604651716132,0.030528107323981146
1992.035791,26.080523096834373,25.888790336169997,0.19173276066437595
1992.03594,25.94939613399615,25.887574222225073,0.06182191177107654
1992.036691,26.06295264908648,25.903257290406106,0.15969535868037354
1992.036876,25.95387362969158,25.895750367800662,0.05812326189091621
1992.037753,26.086124645140725,25.861214594252033,0.22491005088869187
1992.037892,25.949762361164105,25.863189201890957,0.08657315927314713
1992.038691,25.9855097106175,25.604921322703376,0.3805883879141234
1992.038933,25.83071964632771,25.611800564912908,0.21891908141480343
1992.039699,26.00493322752682,25.473560271825363,0.5313729557014568
1992.039854,25.878944104635504,25.531159286476168,0.3477848181593366
1992.040563,26.00014208054545,25.764073981757104,0.23606809878834767
1992.040858,25.873317545369115,25.800640603150896,0.07267694221821941
1992.041429,26.091171493646712,25.882654090853293,0.20851740279341868
1992.041743,25.91337078365687,25.859758118675774,0.05361266498109529
1992.118636,26.24235985466971,26.227347933575402,0.0150119210943096
1992.11895,26.24165461243127,26.22610366062588,0.01555095180538757
1992.119397,26.240902737402177,26.21755670688579,0.02334603051638595
1992.119635,26.242163392200105,26.215161569715974,0.027001822484130855
1992.120263,26.244004906930634,26.225885139551185,0.018119767379449314
1992.121585,26.280763536102356,26.279914696159587,8.488399427690752e-4
1992.151627,26.278007471744832,26.17796517983288,0.1000422919119508
1992.151998,26.277707511708524,26.163933699997642,0.11377381171088174
1992.152416,26.269123914935893,26.144614936417117,0.12450897851877585
1992.152673,26.263415648409488,26.1387738182399,0.12464183016958685
1992.185613,26.26887732595259,26.049098626514517,0.2197786994380735
1992.187272,26.276611805649917,26.12830045973601,0.14831134591390693
1992.187504,26.276928830870492,26.12559427861773,0.15133455225276293
1992.187842,26.27782236832269,26.099515523512444,0.17830684481024406
1992.188202,26.248734598954307,26.081177947788547,0.16755665116576068
1992.188685,26.273589188935325,26.08765433277968,0.18593485615564376
1992.189041,26.270612375114247,26.092796531959646,0.17781584315460108
1992.190011,26.291007547690757,26.253514780640632,0.03749276705012505
1992.196024,26.23550681090629,26.03597961451453,0.19952719639175953
1992.19629,26.253447336546873,26.065244131802956,0.1882032047439175
1992.210902,26.25550536287295,26.102933356844233,0.15257200602871634
1992.211834,26.320064797868753,26.298046987158802,0.02201781070995068
1992.277683,26.24799919697798,26.160686524780886,0.08731267219709338
1992.277968,26.24321578906878,26.135134810544134,0.10808097852464726
1992.278234,26.247974375380164,26.0501219160116,0.197852459368562
1992.278349,26.246171830112935,26.106910132733674,0.1392616973792613
1992.278615,26.24642135960443,26.094088710209824,0.1523326493946051
1992.278929,26.252591951179504,26.1332376953787,0.11935425580080405
1992.279214,26.24097919330809,26.153978379780348,0.08700081352774092
1992.30079,26.294747021660967,26.061576736629103,0.2331702850318642
1992.302289,26.25753824385731,26.101392208274547,0.15614603558276485
1992.302416,26.243599346818687,26.091760896641706,0.1518384501769816
1992.302797,26.23718814293412,26.080989288255523,0.15619885467859618
1992.303054,26.22118398923833,26.068584384356654,0.1525996048816758
1992.303799,26.252781123750566,26.066600826991685,0.18618029675888081
1992.304155,26.2518964729117,26.073649182808463,0.17824729010323637
1992.305641,26.19185779994592,25.996095864599315,0.19576193534660646
1992.310407,26.219862009623608,25.982418222458325,0.23744378716528303
1992.339003,26.20520369469872,25.83161069308748,0.37359300161124054
1992.339212,26.21201211067888,25.828805103506017,0.3832070071728637
1992.339346,26.24939483526907,25.844212740276628,0.4051820949924405
1992.339559,26.241010164063592,25.854444990364794,0.3865651736987985
1992.339707,26.109509933424057,25.840024108805757,0.2694858246183003
1992.339897,26.101666152746454,25.84335913500915,0.25830701773730524
1992.341096,26.22131771156262,25.839421870855993,0.3818958407066262
1992.341372,26.190850949761632,25.815801763458847,0.3750491863027854
1992.341524,26.192406080039962,25.80306564793807,0.38934043210189273
1992.341885,26.15131827835512,25.809083923702083,0.3422343546530371
1992.342452,26.064866700462925,25.811335218130353,0.2535314823325727
1992.343151,26.14324663293199,25.82023049269772,0.3230161402342695
1992.343389,26.159247832138565,25.828329618187542,0.3309182139510227
1992.343516,26.14362172561653,25.81945128228669,0.3241704433298409
1992.343664,26.130112125331248,25.807658405094987,0.3224537202362612
1992.343855,26.119261362102797,25.807409976236006,0.31185138586679173
1992.344016,26.223446800072782,25.81096139649507,0.4124854035777119
1992.344159,26.172503390497823,25.794715833228906,0.3777875572689169
1992.346764,26.169652296999846,25.770627743706502,0.3990245532933443
1992.346887,26.1617561938127,25.760365324601207,0.40139086921149314
1992.346992,26.161136551652806,25.747395934476646,0.41374061717615973
1992.347774,26.117282631455826,25.74370514673804,0.37357748471778507
1992.348887,26.247754595874063,25.825101888155626,0.4226527077184379
1992.349073,26.244241087213798,25.80113767367027,0.443103413543529
1992.349243,26.18540921746506,25.784435373629208,0.4009738438358532
1992.349424,26.140754231093943,25.76850067450266,0.3722535565912821
1992.349562,26.226693970902513,25.795790846222303,0.43090312468020997
1992.349772,26.247721957216527,25.746463465422607,0.5012584917939193
1992.349937,26.246739615753476,25.765233320693557,0.48150629505991915
1992.377331,26.272303580639655,25.614748962772524,0.657554617867131
1992.377597,26.27597690430504,25.577843831848327,0.698133072456713
1992.378834,26.287049939529094,25.62023779502949,0.6668121444996054
1992.3793,26.275255307409047,25.542405545388306,0.7328497620207415
1992.379737,26.291668432664856,25.57226403752793,0.7194043951369267
1992.380479,26.296183754597706,25.57286510903445,0.723318645563257
1992.380632,26.292973398379132,25.661770238321008,0.6312031600581243
1992.380774,26.286826262322908,25.562127734322456,0.7246985280004523
1992.380908,26.27518798718623,25.556140253482795,0.7190477337034338
1992.38106,26.309477939823005,NA,NA
1992.389962,26.297162485597152,25.529639047598078,0.7675234379990741
1992.39023,26.3013161977197,25.5145983173662,0.7867178803534998
1992.390485,26.29449137275165,25.51567076157164,0.7788206111800093
1992.390763,26.270027522909686,25.500533554128157,0.7694939687815285
1992.391391,26.297796159235688,25.5808628471669,0.716933312068786
1992.456659,26.285139732404854,24.87456600229685,1.4105737301080055
1992.458362,26.304193872799512,24.85064352747027,1.4535503453292407
1992.458577,26.296314694105437,24.81215261580481,1.4841620783006277
1992.458942,26.298864150479698,24.842586751292856,1.4562773991868418
1992.459342,26.27784943557309,24.83888383313979,1.4389656024332993
1992.45996,26.301054781639863,24.831480311905505,1.4695744697343578
1992.460264,26.290470409879855,24.86658975198327,1.4238806578965857
1992.461054,26.265579824943856,24.9512850958713,1.3142947290725573
1992.461149,26.27246948385869,24.952076331304884,1.3203931525538053
1992.463356,26.306400982216992,24.731052446564945,1.5753485356520471
1992.463813,26.30673788976414,24.836580554966798,1.4701573347973422
1992.46426,26.31680578517669,24.81601463787422,1.500791147302472
1992.464726,26.318113401433628,24.754642439559152,1.5634709618744758
1992.465183,26.320821710874128,24.8344035224719,1.4864181884022294
1992.465677,26.344145692335744,24.71023822364566,1.633907468690083
1992.466062,26.331856820119402,24.70716416230975,1.6246926578096534
1992.491876,26.204185493696425,24.671520527501766,1.532664966194659
1992.492158,26.234299564856165,24.70708896514115,1.5272105997150156
1992.492452,26.308063148535332,24.67836402148282,1.6296991270525112
1992.492745,26.231853798775127,24.589451292973145,1.6424025058019822
1992.493037,26.137067239540112,24.36584084368072,1.7712263958593937
1992.493369,26.215362585110757,24.363012404088554,1.852350181022203
1992.493645,26.20799028893045,24.46147590641245,1.7465143825180007
1992.493931,26.284420241871604,24.57996972230785,1.7044505195637534
1992.494207,26.21564563655429,24.617570287082078,1.5980753494722109
1992.494768,26.176434225387947,24.700889937908368,1.475544287479579
1992.495327,26.187203838036616,24.584533892306165,1.602669945730451
1992.495748,26.204401608843014,24.59874649316198,1.605655115681035
1992.496197,26.244547335965585,24.515562111640975,1.7289852243246102
1992.49648,26.169844501274312,24.287207953720024,1.8826365475542879
1992.49679,26.189735326284133,24.378886656119708,1.8108486701644253
1992.49726,26.250734398082134,24.103047851189217,2.147686546892917
1992.497707,26.266480923421664,24.159553176476567,2.1069277469450967
1992.498126,26.24503039539896,24.21460977098991,2.03042062440905
